Dept,Date,Weekly_Sales,IsHoliday,Store
6,2011-12-23,625.7116309755679,0.0,23
67,2011-12-30,12350.118431834671,1.0,23
31,2011-12-02,1574.5147392295023,0.0,23
27,2011-12-02,2623.6741197957776,0.0,23
27,2011-12-09,2735.78982174622,0.0,23
85,2011-12-16,4528.890371553954,0.0,23
85,2011-12-16,1434.9792929931275,0.0,23
29,2011-12-16,35873.20884239662,0.0,23
49,2011-12-02,18563.761790310826,0.0,23
83,2011-12-16,14038.256870838206,0.0,23
30,2011-12-23,3640.2751500536033,0.0,23
42,2011-12-16,265.2938612546534,0.0,23
21,2011-12-30,7745.150267765725,1.0,23
42,2011-12-02,5745.190889359124,0.0,23
9,2011-12-30,15364.617420060886,1.0,23
21,2011-12-02,958.1766864880308,0.0,23
60,2011-12-30,88.80525477256272,1.0,23
2,2011-12-02,8383.067359582967,0.0,23
5,2011-12-09,10026.913876576396,0.0,23
12,2011-12-02,4302.736095146245,0.0,23
85,2011-12-30,3388.8645039782864,1.0,23
79,2011-12-16,6493.451602013001,0.0,23
7,2011-12-30,14947.13576089796,1.0,23
87,2011-12-16,11972.572810610942,0.0,23
80,2011-12-23,8731.800693831843,0.0,23
83,2011-12-23,4173.26413652798,0.0,23
94,2011-12-30,30385.64169985537,1.0,23
12,2011-12-02,5782.017953514004,0.0,23
41,2011-12-09,1678.9726576822638,0.0,23
12,2011-12-16,2121.741901995238,0.0,23
94,2011-12-16,48155.00427533896,0.0,23
32,2011-12-30,12574.77584920538,1.0,23
21,2011-12-23,11463.916920303138,0.0,23
98,2011-12-23,220.7098499118231,0.0,23
27,2011-12-16,2992.516452388033,0.0,23
41,2011-12-16,1328.4450793466924,0.0,23
11,2011-12-09,15116.591041791531,0.0,23
42,2011-12-09,5726.72725670585,0.0,23
14,2011-12-09,3231.324450425792,0.0,23
33,2011-12-23,67892.74818094661,0.0,23
94,2011-12-02,19.477709166116224,0.0,23
24,2011-12-09,15560.73226477924,0.0,23
4,2011-12-30,9711.151112597658,1.0,23
5,2011-12-09,30851.84190907097,0.0,23
1,2011-12-16,27714.948000758875,0.0,23
20,2011-12-09,6222.032023327447,0.0,23
97,2011-12-30,6120.201824414686,1.0,23
80,2011-12-09,26055.512604195144,0.0,23
46,2011-12-02,24584.55796331183,0.0,23
19,2011-12-09,1425.359023580008,0.0,23
35,2011-12-02,2003.930166038532,0.0,23
83,2011-12-23,2032.6370331499595,0.0,23
93,2011-12-30,29551.449397910957,1.0,23
60,2011-12-23,15707.021780943069,0.0,23
21,2011-12-30,3278.821541182315,1.0,23
30,2011-12-09,2262.211226339392,0.0,23
34,2011-12-16,13930.568562826802,0.0,23
80,2011-12-02,43663.41344455116,0.0,23
21,2011-12-02,1134.8381513257798,0.0,23
36,2011-12-02,2241.451061094508,0.0,23
7,2011-12-30,52637.06268041812,1.0,23
80,2011-12-30,19111.424613601048,1.0,23
19,2011-12-23,3582.7422428474933,0.0,23
6,2011-12-09,6232.850973930315,0.0,23
54,2011-12-16,1771.3339964539896,0.0,23
1,2011-12-02,10632.133017844952,0.0,23
87,2011-12-16,9700.426410926022,0.0,23
32,2011-12-16,8903.9006163205,0.0,23
67,2011-12-09,4251.855015090644,0.0,23
24,2011-12-02,5830.099809345798,0.0,23
19,2011-12-02,907.6167717936396,0.0,23
14,2011-12-30,2019.7724225496,1.0,23
49,2011-12-02,37778.17838007231,0.0,23
21,2011-12-30,4109.329138472859,1.0,23
22,2011-12-09,7546.283383389367,0.0,23
46,2011-12-23,14062.68677861488,0.0,23
94,2011-12-23,206.69561742223647,0.0,23
13,2011-12-30,10240.617728941916,1.0,23
32,2011-12-30,4733.394486423783,1.0,23
46,2011-12-23,55032.77085807912,0.0,23
1,2011-12-30,22728.39822154024,1.0,23
32,2011-12-09,4718.782812634371,0.0,23
25,2011-12-23,18278.180162726167,0.0,23
5,2011-12-09,7990.638307145187,0.0,23
48,2011-12-23,4.638803908596739,0.0,23
21,2011-12-30,6586.491956130708,1.0,23
59,2011-12-02,406.1508395990452,0.0,23
2,2011-12-16,58122.23249995992,0.0,23
24,2011-12-09,7271.492011806193,0.0,23
19,2011-12-02,34.61373667533243,0.0,23
32,2011-12-30,10003.4685315146,1.0,23
52,2011-12-09,824.3282123619701,0.0,23
23,2011-12-16,45648.371648982335,0.0,23
72,2011-12-09,44594.671167497625,0.0,23
96,2011-12-02,1662.1727988863004,0.0,23
49,2011-12-02,49518.54230697202,0.0,23
96,2011-12-30,21262.271290578763,1.0,23
5,2011-12-23,67675.5521559987,0.0,23
4,2011-12-09,49509.05361374547,0.0,23
8,2011-12-02,34834.60096335221,0.0,23
27,2011-12-30,830.937565974141,1.0,23
4,2011-12-16,22607.3162962268,0.0,23
22,2011-12-30,80.47232932426385,1.0,23
34,2011-12-30,7248.25104306677,1.0,23
80,2011-12-02,75.7913138447992,0.0,23
54,2011-12-30,22.980324124812867,1.0,23
9,2011-12-16,17880.75884276,0.0,23
56,2011-12-30,164.2196886518854,1.0,23
10,2011-12-30,9806.025590574343,1.0,23
35,2011-12-09,3822.189440786732,0.0,23
7,2011-12-02,2874.876898972045,0.0,23
48,2011-12-16,29624.36887318676,0.0,23
95,2011-12-09,34942.09242791275,0.0,23
71,2011-12-16,62078.55021145578,0.0,23
11,2011-12-02,1583.4957645274271,0.0,23
98,2011-12-09,9196.830656985683,0.0,23
54,2011-12-09,1572.749116352215,0.0,23
2,2011-12-02,68630.08273581555,0.0,23
85,2011-12-02,6392.883641264773,0.0,23
91,2011-12-16,16441.649055586437,0.0,23
34,2011-12-09,16068.904043749097,0.0,23
49,2011-12-23,9703.363033168776,0.0,23
60,2011-12-16,265.5691473442489,0.0,23
42,2011-12-23,4158.571818973434,0.0,23
83,2011-12-09,1945.948716993753,0.0,23
71,2011-12-30,18042.402203193127,1.0,23
9,2011-12-23,26416.818669092456,0.0,23
49,2011-12-02,4109.693623226406,0.0,23
80,2011-12-09,10829.258393168013,0.0,23
13,2011-12-16,65049.476493816524,0.0,23
2,2011-12-02,12114.582383778145,0.0,23
81,2011-12-09,33772.79891041929,0.0,23
46,2011-12-30,9937.729669936123,1.0,23
55,2011-12-30,44.69350910154686,1.0,23
25,2011-12-30,7035.465239283758,1.0,23
81,2011-12-30,103.94301205873526,1.0,23
56,2011-12-16,51054.04332659167,0.0,23
59,2011-12-16,140.63969166206493,0.0,23
46,2011-12-09,14003.140633097057,0.0,23
7,2011-12-09,28274.237342250733,0.0,23
55,2011-12-16,25.291766834619366,0.0,23
81,2011-12-09,1643.535470266309,0.0,23
34,2011-12-16,18718.29274613651,0.0,23
23,2011-12-30,13737.147345179998,1.0,23
87,2011-12-23,13314.554000266988,0.0,23
27,2011-12-16,2309.8710530393896,0.0,23
54,2011-12-16,83.09334525366133,0.0,23
42,2011-12-23,7257.994833163283,0.0,23
91,2011-12-16,34255.274892707144,0.0,23
49,2011-12-02,256.3360548495198,0.0,23
78,2011-12-09,45641.361794186254,0.0,23
14,2011-12-23,885.1256019707406,0.0,23
41,2011-12-23,4024.5155371674414,0.0,23
42,2011-12-02,5189.708542829965,0.0,23
28,2011-12-02,382.1806095352792,0.0,23
28,2011-12-30,1128.7906212194323,1.0,23
97,2011-12-16,2567.998885512115,0.0,23
46,2011-12-02,4368.342015422282,0.0,23
24,2011-12-16,6002.918489365797,0.0,23
30,2011-12-23,3000.3556408610007,0.0,23
8,2011-12-30,5787.361168922574,1.0,23
93,2011-12-09,26527.99054064046,0.0,23
60,2011-12-23,493.1795007764373,0.0,23
11,2011-12-23,23053.650460613622,0.0,23
58,2011-12-02,634.3707922346464,0.0,23
46,2011-12-23,32003.96481398597,0.0,23
31,2011-12-02,6333.680162605171,0.0,23
12,2011-12-23,3536.037943960476,0.0,23
12,2011-12-09,157.34579380556886,0.0,23
13,2011-12-02,21443.61098001665,0.0,23
24,2011-12-30,8019.673279287369,1.0,23
14,2011-12-02,27625.86268352681,0.0,23
10,2011-12-09,19407.21868446929,0.0,23
13,2011-12-09,22364.59577066309,0.0,23
21,2011-12-23,20968.651358798164,0.0,23
55,2011-12-09,14.940625839992787,0.0,23
31,2011-12-09,1235.943866525082,0.0,23
13,2011-12-16,64248.737695351374,0.0,23
33,2011-12-16,9559.618749178637,0.0,23
13,2011-12-30,-352.67757403963265,1.0,23
58,2011-12-02,690.6328868121057,0.0,23
35,2011-12-23,3616.657188480531,0.0,23
11,2011-12-09,9519.339919379332,0.0,23
71,2011-12-02,657.2575447893682,0.0,23
21,2011-12-30,1322.3741482520115,1.0,23
11,2011-12-23,23598.213996916773,0.0,23
91,2011-12-30,10600.949360304268,1.0,23
14,2011-12-09,6080.484977761705,0.0,23
83,2011-12-30,3379.85325571346,1.0,23
25,2011-12-30,6371.544304811643,1.0,23
54,2011-12-16,67.87141375898379,0.0,23
17,2011-12-09,8527.38806081882,0.0,23
48,2011-12-16,7678.351127186767,0.0,23
82,2011-12-09,12951.466383642568,0.0,23
21,2011-12-30,4671.023617072267,1.0,23
22,2011-12-23,15381.396778291826,0.0,23
94,2011-12-30,21599.05136488056,1.0,23
11,2011-12-16,1351.6602013798638,0.0,23
33,2011-12-02,15967.424933375538,0.0,23
2,2011-12-09,56494.62015694806,0.0,23
21,2011-12-09,1429.485992237073,0.0,23
85,2011-12-02,259.6256061531919,0.0,23
98,2011-12-23,16222.92984876118,0.0,23
6,2011-12-30,10582.6701015872,1.0,23
81,2011-12-09,15890.1069697966,0.0,23
5,2011-12-16,4515.352826676788,0.0,23
87,2011-12-02,121.34994341163548,0.0,23
80,2011-12-09,16896.27620702332,0.0,23
54,2011-12-02,4256.54521818104,0.0,23
96,2011-12-30,4940.12736692137,1.0,23
10,2011-12-23,17075.08571602638,0.0,23
81,2011-12-02,6940.992588040758,0.0,23
46,2011-12-30,12809.177277099796,1.0,23
49,2011-12-02,1810.9050411334104,0.0,23
83,2011-12-02,3380.558690014543,0.0,23
21,2011-12-30,8537.531080921597,1.0,23
3,2011-12-02,1544.4787280666335,0.0,23
36,2011-12-02,2719.4934891584526,0.0,23
98,2011-12-30,5.084351314505401,1.0,23
80,2011-12-23,19478.246466251865,0.0,23
52,2011-12-09,98.04430342775376,0.0,23
28,2011-12-16,1187.71130979655,0.0,23
1,2011-12-16,14941.583892875657,0.0,23
26,2011-12-09,3545.867903609824,0.0,23
17,2011-12-09,10071.96527090606,0.0,23
24,2011-12-16,12008.658017914337,0.0,23
26,2011-12-02,3127.4703752383784,0.0,23
79,2011-12-23,34593.68715293901,0.0,23
12,2011-12-30,50.01134725364618,1.0,23
7,2011-12-02,4204.208673450065,0.0,23
28,2011-12-16,1163.3892625555172,0.0,23
7,2011-12-16,31470.59046233671,0.0,23
31,2011-12-09,2987.5546488131217,0.0,23
71,2011-12-23,1092.1986854231352,0.0,23
3,2011-12-09,1015.9577080332876,0.0,23
45,2011-12-09,14246.113425418122,0.0,23
22,2011-12-09,4190.168089675364,0.0,23
36,2011-12-30,1892.7884789486864,1.0,23
16,2011-12-23,5538.754504613193,0.0,23
60,2011-12-30,13346.494796592408,1.0,23
30,2011-12-02,2115.676743545269,0.0,23
6,2011-12-30,6330.844491571612,1.0,23
74,2011-12-16,7565.171636095905,0.0,23
25,2011-12-16,9345.805380568128,0.0,23
52,2011-12-09,2463.050287850476,0.0,23
14,2011-12-23,6592.878107653008,0.0,23
60,2011-12-16,685.6662988618982,0.0,23
13,2011-12-09,14381.712730606852,0.0,23
28,2011-12-09,818.0421636890269,0.0,23
21,2011-12-02,9571.30098149384,0.0,23
82,2011-12-30,22193.756436056523,1.0,23
6,2011-12-16,10708.083213058826,0.0,23
41,2011-12-23,3696.2272446177535,0.0,23
7,2011-12-09,64213.56020874114,0.0,23
21,2011-12-30,680.3651151795727,1.0,23
44,2011-12-16,6924.581525478837,0.0,23
21,2011-12-23,7525.3637783125405,0.0,23
83,2011-12-02,801.7112409041831,0.0,23
74,2011-12-30,2074.806581132339,1.0,23
90,2011-12-09,27394.501695105733,0.0,23
7,2011-12-16,2667.575311240282,0.0,23
82,2011-12-02,14896.203411079978,0.0,23
21,2011-12-02,8068.639072820865,0.0,23
85,2011-12-16,3057.810748575941,0.0,23
90,2011-12-30,69558.14246846229,1.0,24
5,2011-12-30,19.877121148515823,1.0,24
30,2011-12-09,2022.446142960931,0.0,24
80,2011-12-23,10901.9976686451,0.0,24
19,2011-12-09,892.1399996374237,0.0,24
67,2011-12-09,31453.43148387801,0.0,24
35,2011-12-23,4056.34868053572,0.0,24
90,2011-12-02,15677.904698064314,0.0,24
32,2011-12-09,19358.5596753666,0.0,24
4,2011-12-16,27605.70848146899,0.0,24
35,2011-12-16,3671.165956833348,0.0,24
55,2011-12-02,4294.360483678905,0.0,24
96,2011-12-23,23526.458191941907,0.0,24
67,2011-12-23,15741.204122722722,0.0,24
17,2011-12-16,1490.2925087029264,0.0,24
4,2011-12-30,12019.023941126705,1.0,24
2,2011-12-23,43986.08562785804,0.0,24
99,2011-12-16,1296.685212044982,0.0,24
31,2011-12-30,6521.548557433612,1.0,24
16,2011-12-02,15017.505314621474,0.0,24
31,2011-12-09,1659.5625304745697,0.0,24
4,2011-12-16,27431.388994739034,0.0,24
33,2011-12-30,5785.3203320488365,1.0,24
74,2011-12-09,3992.0004620573777,0.0,24
26,2011-12-23,13645.182277065753,0.0,24
56,2011-12-09,3883.354815514157,0.0,24
21,2011-12-16,12580.85239531798,0.0,24
33,2011-12-09,5740.111464098753,0.0,24
24,2011-12-30,2635.2457296547527,1.0,24
19,2011-12-23,3933.1323217084696,0.0,24
11,2011-12-30,18999.40279357013,1.0,24
1,2011-12-02,19508.38051827024,0.0,24
6,2011-12-30,5067.786240960277,1.0,24
56,2011-12-23,2736.511470294847,0.0,24
22,2011-12-02,17697.216007374143,0.0,24
67,2011-12-16,8679.663233863132,0.0,24
98,2011-12-02,9743.26079375745,0.0,24
82,2011-12-23,114612.43822253782,0.0,24
45,2011-12-23,10.166653132296291,0.0,24
67,2011-12-02,9084.039660238475,0.0,24
81,2011-12-02,22256.50817628541,0.0,24
14,2011-12-09,33580.00756098378,0.0,24
19,2011-12-16,1329.3086260713246,0.0,24
91,2011-12-02,36052.57880840539,0.0,24
31,2011-12-23,9493.30679559474,0.0,24
23,2011-12-30,34188.6032824526,1.0,24
8,2011-12-23,30124.639769302463,0.0,24
8,2011-12-16,16435.09745512035,0.0,24
72,2011-12-16,8380.41773829889,0.0,24
41,2011-12-02,1471.3221512552668,0.0,24
6,2011-12-23,13214.907981476745,0.0,24
9,2011-12-02,9832.336735566429,0.0,24
58,2011-12-16,2661.4953264004694,0.0,24
4,2011-12-30,19142.221977354187,1.0,24
92,2011-12-23,154345.13613295538,0.0,24
72,2011-12-02,4495.3362164772325,0.0,24
14,2011-12-09,25183.897245812783,0.0,24
45,2011-12-09,4702.532878182052,0.0,24
22,2011-12-23,16861.179165899885,0.0,24
55,2011-12-09,37386.83705703729,0.0,24
95,2011-12-23,135105.2893388195,0.0,24
23,2011-12-02,43178.980843655445,0.0,24
93,2011-12-23,63511.91935710242,0.0,24
97,2011-12-02,17257.049639945115,0.0,24
71,2011-12-16,2825.6852729130846,0.0,24
54,2011-12-02,73.40660985969613,0.0,24
92,2011-12-23,36875.65462278816,0.0,24
42,2011-12-16,7509.708833953478,0.0,24
38,2011-12-23,83053.53953722263,0.0,24
49,2011-12-30,28819.62284622268,1.0,24
3,2011-12-30,8306.88745640843,1.0,24
31,2011-12-23,4038.915770420884,0.0,24
33,2011-12-23,15422.733485474331,0.0,24
22,2011-12-09,12067.596316491148,0.0,24
3,2011-12-23,3681.2176848293534,0.0,24
2,2011-12-23,44143.41373573833,0.0,24
37,2011-12-09,2655.724601934895,0.0,24
30,2011-12-30,1178.5477764081252,1.0,24
60,2011-12-02,7174.385356765903,0.0,24
12,2011-12-09,64.59103146483822,0.0,24
24,2011-12-16,4576.653043147234,0.0,24
97,2011-12-16,30390.86984953537,0.0,24
26,2011-12-30,3032.6525448645684,1.0,24
80,2011-12-16,29396.20036189476,0.0,24
30,2011-12-09,2981.4006011070223,0.0,24
81,2011-12-09,34091.56264024843,0.0,24
49,2011-12-02,25.312356270885694,0.0,24
30,2011-12-16,2118.3623175086127,0.0,24
60,2011-12-23,158.39244553108787,0.0,24
11,2011-12-16,14169.182126308726,0.0,24
72,2011-12-02,68945.71866513949,0.0,24
67,2011-12-23,6284.034215467324,0.0,24
6,2011-12-09,11142.088621636023,0.0,24
58,2011-12-02,3434.341921871261,0.0,24
9,2011-12-16,13977.499926637696,0.0,24
94,2011-12-23,70930.40294706757,0.0,24
42,2011-12-02,2672.63047008174,0.0,24
80,2011-12-16,13083.270036790493,0.0,24
83,2011-12-16,9913.804510015138,0.0,24
42,2011-12-30,6202.543264108593,1.0,24
31,2011-12-30,3710.923808851892,1.0,24
35,2011-12-30,1345.5346205535875,1.0,24
93,2011-12-09,60061.3957503934,0.0,24
38,2011-12-30,43006.84086333979,1.0,24
90,2011-12-16,20067.932250952454,0.0,24
40,2011-12-30,26485.02235436974,1.0,24
85,2011-12-16,2561.3724546189237,0.0,24
22,2011-12-16,23743.71192056951,0.0,24
42,2011-12-23,9215.529047224514,0.0,24
50,2011-12-16,50657.18289010795,0.0,24
11,2011-12-30,10897.987286687929,1.0,24
95,2011-12-16,95089.57576290851,0.0,24
42,2011-12-30,8788.146973708439,1.0,24
18,2011-12-23,41564.146461494245,0.0,24
85,2011-12-09,7872.4135745694175,0.0,24
95,2011-12-16,68783.36181390623,0.0,24
24,2011-12-02,5657.053962853672,0.0,24
12,2011-12-16,3419.702855083856,0.0,24
19,2011-12-30,2279.4931336768027,1.0,24
16,2011-12-02,19353.307438471344,0.0,24
21,2011-12-30,1177.6744800295585,1.0,24
13,2011-12-23,33564.426225877185,0.0,24
67,2011-12-16,6111.65898127081,0.0,24
21,2011-12-23,12215.65535351787,0.0,24
16,2011-12-16,6019.437380265877,0.0,24
99,2011-12-30,302.29295566150995,1.0,24
19,2011-12-02,1306.8472640243488,0.0,24
43,2011-12-09,5189.085827951446,0.0,24
18,2011-12-09,48698.45089425013,0.0,24
97,2011-12-09,20263.77234332604,0.0,24
9,2011-12-16,11404.611306291808,0.0,24
35,2011-12-09,2092.7306310564195,0.0,24
37,2011-12-02,1897.356486497312,0.0,24
48,2011-12-30,1151.595736932241,1.0,24
45,2011-12-23,13.948888877357884,0.0,24
24,2011-12-30,3117.9527626902004,1.0,24
79,2011-12-02,10932.951908045514,0.0,24
11,2011-12-30,9473.245769850382,1.0,24
20,2011-12-09,7625.287296290078,0.0,24
25,2011-12-23,12431.588283809197,0.0,24
41,2011-12-09,3004.660595035401,0.0,24
59,2011-12-23,7617.450439386402,0.0,24
80,2011-12-09,18596.03367693395,0.0,24
21,2011-12-09,8927.425683597045,0.0,24
25,2011-12-30,10009.409897848238,1.0,24
90,2011-12-02,20889.237480663425,0.0,24
25,2011-12-09,18289.466789363305,0.0,24
13,2011-12-16,19198.765492099938,0.0,24
25,2011-12-02,14086.168413352414,0.0,24
60,2011-12-16,1006.8014611960846,0.0,24
71,2011-12-23,247.7946458636097,0.0,24
49,2011-12-30,37737.95570533859,1.0,24
13,2011-12-02,23794.24338280029,0.0,24
13,2011-12-16,15871.266643659172,0.0,24
31,2011-12-09,6261.477843528337,0.0,24
46,2011-12-16,12973.167975581402,0.0,24
25,2011-12-02,5162.640753428077,0.0,24
9,2011-12-02,14947.205152807728,0.0,24
42,2011-12-09,1508.2951832200808,0.0,24
20,2011-12-30,2724.588277153905,1.0,24
40,2011-12-30,57186.85500039964,1.0,24
30,2011-12-23,7716.304783644129,0.0,24
48,2011-12-09,1995.325510771936,0.0,24
30,2011-12-02,3509.198628802726,0.0,24
11,2011-12-02,26462.72483787261,0.0,24
78,2011-12-30,11671.725073799207,1.0,24
18,2011-12-02,26816.285791907158,0.0,24
33,2011-12-30,11220.35157887826,1.0,24
3,2011-12-16,3665.520786786224,0.0,24
55,2011-12-02,491.861890641508,0.0,24
13,2011-12-02,35511.63409359278,0.0,24
4,2011-12-16,30413.04415414866,0.0,24
72,2011-12-23,3611.25594987797,0.0,24
4,2011-12-09,14190.249168702734,0.0,24
21,2011-12-02,3593.5134198651685,0.0,24
36,2011-12-16,1815.7382769273504,0.0,24
35,2011-12-02,2112.251890140372,0.0,24
98,2011-12-23,10817.819159014747,0.0,24
90,2011-12-02,42272.40512131673,0.0,24
22,2011-12-16,10876.49232926382,0.0,24
98,2011-12-30,8592.911719337613,1.0,24
16,2011-12-09,3209.856572036478,0.0,24
40,2011-12-30,6489.579555345023,1.0,24
8,2011-12-23,66769.8372606696,0.0,24
87,2011-12-30,18969.21028227587,1.0,24
13,2011-12-16,16197.028092807372,0.0,24
38,2011-12-30,70203.14935386482,1.0,24
28,2011-12-23,2141.686097284618,0.0,24
5,2011-12-09,7095.148053218282,0.0,24
30,2011-12-23,5110.222240852152,0.0,24
4,2011-12-09,13687.024361480191,0.0,24
12,2011-12-23,3820.73545850444,0.0,24
34,2011-12-09,4420.192453109004,0.0,24
33,2011-12-09,15191.87950161947,0.0,24
11,2011-12-09,26569.039065349563,0.0,24
11,2011-12-02,19452.045656090835,0.0,24
92,2011-12-30,75892.149805202,1.0,24
20,2011-12-02,12215.66652034816,0.0,24
72,2011-12-09,61808.31481129279,0.0,24
1,2011-12-30,15946.606500946897,1.0,24
22,2011-12-09,26776.582224242266,0.0,24
94,2011-12-02,32977.60687565086,0.0,24
77,2011-12-30,7447.438328231217,1.0,24
16,2011-12-23,3572.2227803045507,0.0,24
95,2011-12-02,69716.81184089485,0.0,24
14,2011-12-02,24113.436513750137,0.0,24
79,2011-12-23,12784.199033281271,0.0,24
30,2011-12-02,3773.9508763143326,0.0,24
91,2011-12-23,85251.44992884582,0.0,24
37,2011-12-02,2730.082875543106,0.0,24
24,2011-12-09,11780.582384000909,0.0,24
99,2011-12-09,1371.5610443792968,0.0,24
18,2011-12-16,1559.4368339380308,0.0,24
27,2011-12-30,978.2022046195974,1.0,24
83,2011-12-30,2697.7193873283504,1.0,24
24,2011-12-02,10853.550634840174,0.0,24
31,2011-12-30,1900.4865775597516,1.0,24
3,2011-12-16,14241.029774042538,0.0,24
42,2011-12-16,11751.502579355863,0.0,24
18,2011-12-02,64374.5897302984,0.0,24
32,2011-12-16,11208.089282668134,0.0,24
19,2011-12-16,4086.9960340757552,0.0,24
99,2011-12-16,1661.0236116791202,0.0,24
60,2011-12-16,13609.563296369186,0.0,24
8,2011-12-30,6973.359288294326,1.0,24
23,2011-12-16,52469.8810672867,0.0,24
78,2011-12-16,27104.76011118612,0.0,24
55,2011-12-02,3854.1836375814582,0.0,24
54,2011-12-09,51.4145813083659,0.0,24
67,2011-12-30,58.07522815057381,1.0,24
2,2011-12-09,38656.39069993778,0.0,24
22,2011-12-23,29548.42201292859,0.0,24
10,2011-12-02,25039.380925152887,0.0,24
38,2011-12-23,42505.30827863614,0.0,24
98,2011-12-30,21.59844852518538,1.0,24
12,2011-12-09,2860.657458636702,0.0,24
42,2011-12-09,6825.039452786293,0.0,24
22,2011-12-09,15747.862212395545,0.0,24
16,2011-12-30,33299.857795194905,1.0,24
26,2011-12-23,25027.98996646444,0.0,24
33,2011-12-30,6979.359071317927,1.0,24
41,2011-12-23,4128.138829937891,0.0,24
29,2011-12-16,2018.442726462988,0.0,24
55,2011-12-23,3062.160840705573,0.0,24
56,2011-12-09,49650.210873486205,0.0,24
20,2011-12-30,2389.4984278311285,1.0,24
55,2011-12-02,3096.234484490207,0.0,24
17,2011-12-16,10920.776612173384,0.0,24
42,2011-12-23,4192.882500748108,0.0,24
87,2011-12-23,18288.254042685097,0.0,24
22,2011-12-02,18160.966415430656,0.0,24
5,2011-12-23,5555.326122166022,0.0,24
46,2011-12-02,1650.3185987232573,0.0,24
35,2011-12-09,2318.020378939288,0.0,24
26,2011-12-23,15671.087376293266,0.0,24
33,2011-12-23,28617.58349157843,0.0,24
56,2011-12-30,47.977900989940814,1.0,24
41,2011-12-23,5872.922394893731,0.0,24
55,2011-12-23,72.12982600091946,0.0,24
7,2011-12-16,150561.0754985745,0.0,24
46,2011-12-23,45989.0734628228,0.0,24
59,2011-12-16,2596.0032300238886,0.0,24
1,2011-12-30,9371.03216336634,1.0,24
6,2011-12-02,4184.7702654709765,0.0,24
33,2011-12-30,39431.07443095408,1.0,24
36,2011-12-02,4523.621982585068,0.0,24
33,2011-12-09,13684.095101425764,0.0,24
9,2011-12-09,9744.001781805888,0.0,24
87,2011-12-16,14653.378295136952,0.0,24
80,2011-12-16,26813.235330207423,0.0,24
22,2011-12-16,33180.31042963667,0.0,24
90,2011-12-09,53602.38232050986,0.0,24
4,2011-12-02,40225.59559999812,0.0,24
59,2011-12-30,1624.501511112419,1.0,24
2,2011-12-23,65697.93509114107,0.0,24
52,2011-12-23,56620.72659342297,0.0,24
90,2011-12-02,46588.38586219262,0.0,24
35,2011-12-09,3630.156907410954,0.0,24
58,2011-12-09,5628.849927686427,0.0,24
80,2011-12-02,16534.19469537454,0.0,24
52,2011-12-30,23251.231420145785,1.0,24
40,2011-12-30,28429.99474594238,1.0,24
38,2011-12-02,45931.128662011855,0.0,24
3,2011-12-30,5544.940272428528,1.0,24
34,2011-12-16,2487.323853723653,0.0,24
11,2011-12-30,12128.347934404852,1.0,24
26,2011-12-02,2099.057903965498,0.0,24
56,2011-12-30,191.26290689489463,1.0,24
13,2011-12-02,29550.89275599196,0.0,24
18,2011-12-16,8063.960819776216,0.0,24
22,2011-12-09,19423.965720429605,0.0,24
28,2011-12-09,2001.8894438841244,0.0,24
31,2011-12-30,2147.0743368083213,1.0,24
6,2011-12-02,8912.362848230294,0.0,24
17,2011-12-02,22900.31986834791,0.0,24
23,2011-12-30,27340.711524536426,1.0,24
92,2011-12-23,170854.51341058663,0.0,24
52,2011-12-30,39.67530108711698,1.0,24
26,2011-12-30,4308.384124347809,1.0,24
80,2011-12-02,25036.8954924995,0.0,24
67,2011-12-09,1156.737839501285,0.0,24
55,2011-12-02,354.9716905986235,0.0,24
13,2011-12-16,33082.47585835043,0.0,24
3,2011-12-23,2025.8032615094369,0.0,24
56,2011-12-30,43.88202103306955,1.0,24
83,2011-12-23,5595.111620943129,0.0,24
5,2011-12-23,2048.6505699406043,0.0,24
74,2011-12-23,22136.05403605472,0.0,24
59,2011-12-23,1918.522500802709,0.0,24
44,2011-12-09,11174.6920336192,0.0,24
9,2011-12-09,16451.50093249303,0.0,24
37,2011-12-23,2636.276589598944,0.0,24
56,2011-12-09,24369.95661115191,0.0,24
30,2011-12-30,2978.8337215471997,1.0,24
32,2011-12-16,2837.9763030367417,0.0,24
98,2011-12-02,9794.49056260189,0.0,24
80,2011-12-09,38863.06216124832,0.0,24
17,2011-12-30,29569.90187683416,1.0,24
80,2011-12-23,8208.875587551855,0.0,24
16,2011-12-02,4912.810462890615,0.0,24
16,2011-12-16,4495.57346133595,0.0,24
29,2011-12-09,18180.625991857927,0.0,24
26,2011-12-23,17527.473386647725,0.0,24
90,2011-12-23,59769.20480525077,0.0,24
24,2011-12-02,3815.361026542775,0.0,24
21,2011-12-30,744.5587404418585,1.0,24
14,2011-12-16,38361.73226844926,0.0,24
13,2011-12-02,6632.478514256268,0.0,24
13,2011-12-09,24215.70547795108,0.0,24
12,2011-12-02,5308.878578025218,0.0,24
99,2011-12-23,5614.4941546718,0.0,24
59,2011-12-30,418.9945574750084,1.0,24
11,2011-12-30,26178.06224224761,1.0,24
25,2011-12-30,1798.0982719231508,1.0,24
92,2011-12-02,79308.67912421424,0.0,24
94,2011-12-30,42157.78457529632,1.0,24
82,2011-12-09,44095.527947282426,0.0,24
20,2011-12-02,3741.8532745817415,0.0,24
11,2011-12-16,13543.885086156572,0.0,24
9,2011-12-23,24621.79743667748,0.0,24
