Dept,Weekly_Sales,IsHoliday,Store,Date
96,32616.38,False,23,2011-12-02
95,6994.12,False,23,2011-12-16
54,831.99,False,23,2011-12-16
46,1568.29,False,23,2011-12-16
12,13588.48,False,23,2011-12-02
2,15552.58,False,23,2011-12-02
7,1229.1,False,23,2011-12-30
32,2234.09,False,23,2011-12-23
11,6271.09,False,23,2011-12-16
22,4262.96,False,23,2011-12-23
23,302534.16,False,23,2011-12-23
71,898.25,True,23,2011-12-30
91,555.51,False,23,2011-12-02
8,2408.54,True,23,2011-12-30
94,22826.42,False,23,2011-12-02
41,23234.35,False,23,2011-12-23
96,2318.55,False,23,2011-12-09
16,33530.67,False,23,2011-12-02
16,12189.66,True,23,2011-12-30
1,20597.32,False,23,2011-12-23
34,5050.04,False,23,2011-12-23
49,56071.66,False,23,2011-12-23
81,8827.23,False,23,2011-12-16
1,11896.22,False,23,2011-12-09
1,73227.42,False,23,2011-12-02
59,10054.79,False,23,2011-12-15
79,49761.49,False,23,2011-12-02
31,399.03,False,23,2011-12-16
42,74173.14,False,23,2011-12-16
94,67567.61,False,23,2011-12-02
21,2924.81,False,23,2011-12-09
23,3722.7,False,23,2011-12-02
8,8990.74,True,23,2011-12-30
3,18469.77,False,23,2011-12-02
9,27296.92,False,23,2011-12-16
48,97917.06,False,23,2011-12-16
60,1768.02,False,23,2011-12-23
96,10622.63,False,23,2011-12-09
58,16026.11,False,23,2011-12-16
82,348.07,False,23,2011-12-09
59,6731.84,False,23,2011-12-02
95,33255.82,False,23,2011-12-16
81,5994.61,False,23,2011-12-02
20,7826.51,False,23,2011-12-16
12,18915.35,False,23,2011-12-02
95,4888.18,False,23,2011-12-13
96,6341.45,False,23,2011-12-16
33,1647.88,False,23,2011-12-16
79,12699.73,False,23,2011-12-16
23,44128.67,False,23,2011-12-16
72,10481.9,False,23,2011-12-02
11,12473.02,True,23,2011-12-30
54,79773.48,False,23,2011-12-02
41,41283.44,False,23,2011-12-02
95,10904.12,False,23,2011-12-02
44,9679.73,False,23,2011-12-09
23,12075.23,False,23,2011-12-09
79,1111.44,False,23,2011-12-09
58,5738.48,False,23,2011-12-16
49,19420.0,False,23,2011-12-09
91,10676.16,False,23,2011-12-16
59,48.01,False,23,2011-12-16
13,21098.81,False,23,2011-12-02
2,4370.26,False,23,2011-12-16
1,23474.17,False,23,2011-12-02
21,72520.72,False,23,2011-12-23
9,32943.38,False,23,2011-12-02
12,1008.36,False,23,2011-12-23
31,16862.49,False,23,2011-12-23
85,1641.11,False,23,2011-12-16
97,20807.64,False,23,2011-12-18
14,1595.79,False,23,2011-12-16
21,15676.44,False,23,2011-12-23
29,20130.8,True,23,2011-12-30
7,25204.63,False,23,2011-12-09
42,52189.83,False,23,2011-12-16
93,684.66,False,23,2011-12-16
2,23813.06,False,23,2011-12-23
14,12167.3,False,23,2011-12-02
46,384.95,False,23,2011-12-16
52,13249.74,True,23,2011-12-30
28,20918.35,True,23,2011-12-30
72,2653.33,False,23,2011-12-09
23,8895.45,True,23,2011-12-30
87,189.86,False,23,2011-12-16
72,38.44,False,23,2011-12-23
4,7953.14,True,23,2011-12-30
98,3097.02,False,23,2011-12-02
9,697.83,False,23,2011-12-09
55,881.31,False,23,2011-12-02
8,29851.55,True,23,2011-12-30
25,1.99,False,23,2011-12-02
60,5878.2,False,23,2011-12-16
26,3525.91,False,23,2011-12-16
8,2621.26,False,23,2011-12-23
17,946.19,False,23,2011-12-02
44,169.65,False,23,2011-12-02
23,4381.94,False,23,2011-12-23
97,29532.02,True,23,2011-12-30
67,10221.71,True,23,2011-12-30
5,35190.17,False,23,2011-12-30
33,121254.51,False,23,2011-12-02
38,36694.15,False,23,2011-12-16
25,15490.57,False,23,2011-12-23
38,59998.54,False,23,2011-12-16
46,22802.88,False,23,2011-12-23
93,34697.0,False,23,2011-12-09
72,27291.52,False,23,2011-12-09
67,2254.97,True,23,2011-12-30
67,17.94,False,23,2011-12-16
59,22440.23,False,23,2011-12-09
25,22929.46,True,23,2011-12-30
60,25967.5,True,23,2011-12-30
27,5388.57,False,23,2011-12-09
23,12960.24,False,23,2011-12-09
1,5903.0,True,23,2011-12-30
93,19053.4,False,23,2011-12-02
44,46084.31,False,23,2011-12-23
17,13390.74,True,23,2011-12-30
28,31337.31,False,23,2011-12-16
98,2801.74,False,23,2011-12-02
67,10716.93,False,23,2011-12-02
49,16486.36,True,23,2011-12-30
92,4040.95,True,23,2011-12-30
60,13480.51,False,23,2011-12-02
34,46.59,False,23,2011-12-02
19,63877.7,False,23,2011-12-23
32,250.48,False,23,2011-12-16
78,24421.5,False,23,2011-12-23
74,11117.74,False,23,2011-12-16
71,16656.6,False,23,2011-12-23
91,2944.1,False,23,2011-12-23
54,18551.34,False,23,2011-12-09
96,4029.05,False,23,2011-12-30
12,38897.0,False,23,2011-12-02
17,7416.89,False,23,2011-12-16
98,737.9,True,23,2011-12-30
11,6564.24,False,23,2011-12-16
1,20643.93,False,23,2011-12-09
8,4849.72,False,23,2011-12-16
23,109781.6,False,23,2011-12-23
10,215.01,True,23,2011-12-30
92,18651.59,False,23,2011-12-09
26,48019.31,False,23,2011-12-23
33,40354.08,False,23,2011-12-09
10,6201.41,False,23,2011-12-16
6,30927.77,True,23,2011-12-30
28,1461.45,False,23,2011-12-02
48,14186.82,False,23,2011-12-16
14,9416.27,False,23,2011-12-02
82,66250.86,False,23,2011-12-23
95,18798.64,False,23,2011-12-09
28,3802.73,False,23,2011-12-09
91,28180.78,False,23,2011-12-16
46,1904.49,False,23,2011-12-16
1,6592.36,False,23,2011-12-02
97,59771.5,False,23,2011-12-23
55,13384.96,False,23,2011-12-02
11,1302.7,False,23,2011-12-02
42,148.51,False,23,2011-12-02
80,101843.12,False,23,2011-12-30
26,63482.04,False,23,2011-12-02
29,20105.9,True,23,2011-12-30
13,49747.44,False,23,2011-12-02
95,309.78,False,23,2011-12-02
99,11319.15,True,23,2011-12-30
8,37512.74,False,23,2011-12-16
7,5887.94,True,23,2011-12-30
41,9243.81,False,23,2011-12-02
5,43478.35,False,23,2011-12-02
2,2578.64,True,23,2011-12-30
22,6860.05,False,23,2011-12-30
33,14517.42,False,23,2011-12-02
51,174.47,False,23,2011-12-23
17,13060.67,False,23,2011-12-02
56,23167.76,False,23,2011-12-16
11,14.14,False,23,2011-12-09
71,1857.47,False,23,2011-12-23
10,10363.25,False,23,2011-12-02
30,1657.59,False,23,2011-12-02
33,49.06,True,23,2011-12-30
87,15.2,False,23,2011-12-02
17,66.68,False,23,2011-12-09
87,81366.67,False,23,2011-12-16
80,12688.69,True,23,2011-12-30
8,18756.51,False,23,2011-12-23
17,6951.54,False,23,2011-12-19
9,2956.81,False,23,2011-12-09
94,16371.42,False,23,2011-12-23
16,23081.11,False,23,2011-12-23
16,10587.17,False,23,2011-12-16
40,748.05,True,23,2011-12-30
60,53923.5,False,23,2011-12-16
3,58471.52,False,23,2011-12-09
74,8936.18,False,23,2011-12-09
90,12684.14,True,23,2011-12-30
9,24592.11,False,23,2011-12-09
32,36.0,False,23,2011-12-23
12,4822.14,False,23,2011-12-16
90,5143.85,True,23,2011-12-30
91,26915.94,True,23,2011-12-30
44,21516.77,False,23,2011-12-23
26,10818.69,False,23,2011-12-09
87,22765.9,False,23,2011-12-02
71,42631.51,False,23,2011-12-16
22,21664.93,False,23,2011-12-16
28,3108.51,False,23,2011-12-02
59,2423.48,False,23,2011-12-23
56,2631.82,False,23,2011-12-02
80,39669.46,False,23,2011-12-16
97,3969.15,False,23,2011-12-16
16,80896.02,False,23,2011-12-23
46,3496.1,False,23,2011-12-02
6,6841.96,True,23,2011-12-30
38,38562.4,False,23,2011-12-16
9,7644.35,True,23,2011-12-30
30,7933.04,False,23,2011-12-09
99,8873.07,False,23,2011-12-30
71,1052.94,False,23,2011-12-16
2,6157.58,False,23,2011-12-23
22,54695.05,False,23,2011-12-16
97,3229.67,False,23,2011-12-16
67,40380.78,False,23,2011-12-16
93,64614.5,False,23,2011-12-02
54,24026.0,False,23,2011-12-02
18,10854.99,False,23,2011-12-16
80,14480.32,True,23,2011-12-30
14,4913.05,True,23,2011-12-30
25,1963.39,False,23,2011-12-23
97,11396.88,False,23,2011-12-16
82,15747.74,True,23,2011-12-30
21,2769.94,False,23,2011-12-09
72,9814.73,False,23,2011-12-16
20,513.16,False,23,2011-12-02
25,11142.59,False,23,2011-12-09
47,2436.86,False,23,2011-12-23
81,20.42,False,23,2011-12-16
12,25230.32,False,23,2011-12-30
93,2411.12,True,23,2011-12-30
97,26607.31,False,23,2011-12-16
36,28185.19,False,23,2011-12-09
30,16587.05,False,23,2011-12-02
17,19676.2,True,23,2011-12-30
5,711.92,False,23,2011-12-02
18,12124.51,False,23,2011-12-02
17,4528.32,True,23,2011-12-30
58,9620.77,False,23,2011-12-02
35,14781.18,False,23,2011-12-09
79,63921.72,True,23,2011-12-30
90,933.74,True,23,2011-12-30
22,51844.83,False,23,2011-12-16
55,109917.39,False,23,2011-12-23
23,7.6,True,23,2011-12-30
17,52792.98,False,23,2011-12-23
19,892.22,False,23,2011-12-02
28,45752.96,False,23,2011-12-23
36,12533.74,False,23,2011-12-23
36,158.58,False,23,2011-12-02
85,1691.7,True,23,2011-12-30
77,25898.73,False,23,2011-12-09
28,300.4,False,23,2011-12-02
59,33272.02,False,23,2011-12-02
85,12.5,False,23,2011-12-16
82,1298.88,False,23,2011-12-02
17,28941.53,False,23,2011-12-09
12,76337.52,False,23,2011-12-23
35,35499.59,False,23,2011-12-02
74,15981.56,False,23,2011-12-16
47,20345.33,False,23,2011-12-23
58,9062.78,True,23,2011-12-30
80,23975.78,False,23,2011-12-09
2,23539.74,True,23,2011-12-30
3,1414.49,False,23,2011-12-02
3,9419.71,False,24,2011-12-16
14,51362.18,False,24,2011-12-02
21,3979.91,False,24,2011-12-23
18,23148.32,False,24,2011-12-02
40,1162.97,False,24,2011-12-16
44,19572.22,False,24,2011-12-02
31,8851.99,True,24,2011-12-30
71,109157.7,False,24,2011-12-23
10,29887.64,False,24,2011-12-23
59,18614.24,True,24,2011-12-30
60,38.39,False,24,2011-12-09
41,4791.89,False,24,2011-12-09
6,74846.38,False,24,2011-12-16
27,1954.97,False,24,2011-12-02
32,5719.79,False,24,2011-12-16
8,145.29,False,24,2011-12-02
16,1154.93,True,24,2011-12-30
40,9564.23,True,24,2011-12-30
14,4531.2,True,24,2011-12-30
26,713.53,True,24,2011-12-30
26,48622.48,False,24,2011-12-02
95,4774.71,False,24,2011-12-23
10,13.61,True,24,2011-12-30
56,8050.32,True,24,2011-12-30
8,825.24,False,24,2011-12-02
83,7045.97,False,24,2011-12-16
80,11481.98,False,24,2011-12-16
5,50804.6,False,24,2011-12-09
96,42305.48,False,24,2011-12-02
21,15827.2,False,24,2011-12-23
1,20157.85,True,24,2011-12-30
6,4414.67,True,24,2011-12-30
49,48645.48,False,24,2011-12-02
32,70995.64,False,24,2011-12-02
4,129.81,False,24,2011-12-23
1,35786.8,True,24,2011-12-30
60,4808.41,False,24,2011-12-23
56,54126.43,False,24,2011-12-23
85,4435.95,False,24,2011-12-23
7,4002.25,False,24,2011-12-16
85,25784.1,False,24,2011-12-02
95,2077.81,True,24,2011-12-30
67,15300.3,False,24,2011-12-30
2,89046.38,False,24,2011-12-02
11,5776.34,False,24,2011-12-02
91,2752.5,True,24,2011-12-30
35,143.71,False,24,2011-12-23
74,9584.67,False,24,2011-12-02
33,29365.44,False,24,2011-12-23
81,629.64,True,24,2011-12-30
83,900.02,False,24,2011-12-09
94,13473.34,False,24,2011-12-09
40,192029.92,False,24,2011-12-16
81,61387.28,True,24,2011-12-30
12,1081.16,False,24,2011-12-02
90,3401.38,True,24,2011-12-30
94,4431.36,True,24,2011-12-30
83,60904.4,True,24,2011-12-30
38,9793.1,False,24,2011-12-02
36,6778.74,False,24,2011-12-02
71,219.93,False,24,2011-12-09
85,1371.19,False,24,2011-12-02
30,8796.94,False,24,2011-12-09
19,5387.07,False,24,2011-12-09
27,9052.44,False,24,2011-12-09
46,16967.36,True,24,2011-12-30
59,37472.03,False,24,2011-12-23
49,145974.56,False,24,2011-12-02
28,75208.64,False,24,2011-12-16
12,75461.43,False,24,2011-12-23
29,38405.51,False,24,2011-12-16
4,7062.53,False,24,2011-12-16
24,30003.07,False,24,2011-12-16
82,12712.24,False,24,2011-12-23
60,4921.76,False,24,2011-12-02
97,18329.98,False,24,2011-12-02
71,3373.9,False,24,2011-12-02
79,2695.24,False,24,2011-12-02
95,5447.83,False,24,2011-12-16
90,2546.67,False,24,2011-12-16
47,8415.68,False,24,2011-12-09
92,30281.65,False,24,2011-12-09
18,88566.23,False,24,2011-12-16
17,1726.16,False,24,2011-12-16
3,64825.62,False,24,2011-12-09
71,70796.64,False,24,2011-12-16
28,821.86,False,24,2011-12-30
81,48619.46,False,24,2011-12-02
41,18011.68,False,24,2011-12-09
17,12801.77,True,24,2011-12-30
99,4436.07,False,24,2011-12-09
72,10358.86,False,24,2011-12-30
12,607.67,True,24,2011-12-30
81,12917.86,False,24,2011-12-02
20,17465.25,False,24,2011-12-09
74,9723.04,False,24,2011-12-02
72,3990.16,True,24,2011-12-30
23,3190.66,False,24,2011-12-16
3,39514.82,False,24,2011-12-02
28,3483.68,False,24,2011-12-16
14,32289.98,False,24,2011-12-09
40,4911.99,True,24,2011-12-30
42,204.12,True,24,2011-12-30
98,2447.49,False,24,2011-12-02
30,22662.05,True,24,2011-12-30
21,4483.22,False,24,2011-12-02
99,94482.46,False,24,2011-12-09
82,4539.07,False,24,2011-12-16
4,11413.96,True,24,2011-12-30
33,29429.16,False,24,2011-12-09
23,56520.69,True,24,2011-12-30
50,25013.92,True,24,2011-12-30
90,15495.74,False,24,2011-12-09
29,7321.2,True,24,2011-12-30
23,40819.89,False,24,2011-12-16
72,4819.92,False,24,2011-12-02
79,9534.78,False,24,2011-12-16
54,6.14,False,24,2011-12-02
42,44321.7,False,24,2011-12-23
17,3344.79,False,24,2011-12-09
32,5277.68,False,24,2011-12-09
40,67987.04,True,24,2011-12-30
94,12652.06,True,24,2011-12-30
74,37110.94,False,24,2011-12-02
5,38441.27,False,24,2011-12-02
4,3067.72,False,24,2011-12-09
1,6336.78,False,24,2011-12-16
67,25764.9,False,24,2011-12-02
9,20386.53,False,24,2011-12-02
12,32915.11,False,24,2011-12-16
42,92919.66,False,24,2011-12-02
56,8014.72,False,24,2011-12-09
77,12421.71,False,24,2011-12-23
98,24503.16,True,24,2011-12-30
23,25271.39,False,24,2011-12-16
52,2468.66,False,24,2011-12-09
72,32087.58,False,24,2011-12-16
25,43630.52,False,24,2011-12-02
59,4085.74,False,24,2011-12-02
48,1145.98,False,24,2011-12-02
44,2650.3,False,24,2011-12-02
13,7598.27,False,24,2011-12-09
33,9052.1,True,24,2011-12-30
71,826.21,True,24,2011-12-30
52,15532.58,False,24,2011-12-16
44,10473.43,False,24,2011-12-16
97,7570.39,True,24,2011-12-30
56,3741.8,False,24,2011-12-02
46,12.06,True,24,2011-12-30
32,416.58,False,24,2011-12-16
4,33560.34,False,24,2011-12-16
56,59548.88,True,24,2011-12-30
10,12295.52,False,24,2011-12-16
46,30.01,False,24,2011-12-02
67,1789.34,False,24,2011-12-02
2,9307.91,True,24,2011-12-30
67,3254.51,False,24,2011-12-09
34,27427.87,True,24,2011-12-30
36,33053.83,False,24,2011-12-16
4,18409.01,False,24,2011-12-02
6,2917.39,False,24,2011-12-23
19,15904.91,False,24,2011-12-09
27,33759.34,True,24,2011-12-30
44,8.62,True,24,2011-12-30
99,1693.62,True,24,2011-12-30
54,25792.03,False,24,2011-12-02
19,2833.4,True,24,2011-12-30
27,64612.7,False,24,2011-12-02
6,26854.77,False,24,2011-12-16
54,5744.82,False,24,2011-12-23
49,11852.14,True,24,2011-12-30
16,16.69,False,24,2011-12-16
36,6302.93,False,24,2011-12-02
18,78447.96,False,24,2011-12-23
9,3480.09,False,24,2011-12-16
26,45822.3,False,24,2011-12-02
3,2737.37,False,24,2011-12-02
17,3561.83,False,24,2011-12-16
82,12387.12,False,24,2011-12-09
54,3262.86,False,24,2011-12-16
60,6657.34,True,24,2011-12-30
93,37414.72,True,24,2011-12-30
12,9132.06,False,24,2011-12-23
37,40830.24,False,24,2011-12-16
6,129515.16,False,24,2011-12-16
93,768.23,False,24,2011-12-16
77,100.91,False,24,2011-12-09
34,32933.01,False,24,2011-12-09
25,6802.28,False,24,2011-12-23
13,18590.36,False,24,2011-12-16
91,31410.63,False,24,2011-12-23
90,18722.98,True,24,2011-12-30
20,73866.8,False,24,2011-12-02
37,21381.09,False,24,2011-12-09
4,19458.08,True,24,2011-12-30
79,22551.86,False,24,2011-12-23
31,11485.61,False,24,2011-12-02
32,38523.0,True,24,2011-12-30
67,5801.22,False,24,2011-12-23
98,4187.47,False,24,2011-12-09
32,363.05,False,24,2011-12-02
56,47066.88,False,24,2011-12-30
42,28904.1,False,24,2011-12-23
79,2004.63,False,24,2011-12-02
32,6180.28,True,24,2011-12-30
79,4373.2,False,24,2011-12-09
46,3888.04,False,24,2011-12-23
85,11330.38,False,24,2011-12-02
31,16827.17,False,24,2011-12-23
36,47.25,True,24,2011-12-30
97,8500.57,False,24,2011-12-16
23,57672.4,False,24,2011-12-02
21,10574.74,False,24,2011-12-23
18,15519.12,False,24,2011-12-02
38,91.91,False,24,2011-12-16
12,13169.81,False,24,2011-12-02
12,32401.55,False,24,2011-12-02
5,12001.98,False,24,2011-12-09
2,1828.34,False,24,2011-12-09
41,13036.37,False,24,2011-12-23
90,28256.66,False,24,2011-12-16
44,95144.81,True,24,2011-12-30
30,37119.97,False,24,2011-12-23
22,140922.9,False,24,2011-12-16
38,1555.26,False,24,2011-12-16
10,2179.14,True,24,2011-12-30
32,7288.69,False,24,2011-12-02
55,37128.28,False,24,2011-12-02
81,41639.86,True,24,2011-12-30
29,19971.69,True,24,2011-12-30
97,9111.34,False,24,2011-12-16
19,9973.19,False,24,2011-12-16
21,70470.67,True,24,2011-12-30
52,28455.99,False,24,2011-12-16
20,840.44,True,24,2011-12-30
29,30893.82,False,24,2011-12-30
32,10614.62,False,24,2011-12-16
49,8240.02,False,24,2011-12-02
55,9387.5,False,24,2011-12-02
4,26594.33,False,24,2011-12-23
28,4217.17,False,24,2011-12-09
8,2300.54,False,24,2011-12-02
81,5519.58,False,24,2011-12-16
7,674.64,False,24,2011-12-02
46,5133.9,False,24,2011-12-02
38,18757.9,False,24,2011-12-23
58,10244.09,False,24,2011-12-02
31,2198.28,False,24,2011-12-16
2,66.01,False,24,2011-12-30
55,4079.74,False,24,2011-12-16
67,16481.06,False,24,2011-12-16
36,2541.91,False,24,2011-12-02
30,11.25,True,24,2011-12-30
60,198.54,False,24,2011-12-16
36,17094.12,False,24,2011-12-02
19,1297.3,True,24,2011-12-30
40,59990.65,False,24,2011-12-02
74,27457.84,False,24,2011-12-23
44,7823.27,False,24,2011-12-09
11,495.6,False,24,2011-12-02
5,4707.63,True,24,2011-12-30
72,4239.48,False,24,2011-12-16
96,69769.67,False,24,2011-12-02
54,23948.8,False,24,2011-12-23
36,34.5,False,24,2011-12-02
67,18.93,True,24,2011-12-30
74,13325.24,False,24,2011-12-09
22,3701.27,False,24,2011-12-02
10,8938.13,False,24,2011-12-02
21,2287.08,False,24,2011-12-09
18,29561.76,False,24,2011-12-09
14,718.71,False,24,2011-12-09
91,25933.57,False,24,2011-12-16
71,11788.53,False,24,2011-12-23
3,6415.83,False,24,2011-12-23
59,38943.67,False,24,2011-12-09
94,48425.06,False,24,2011-12-23
81,31951.7,True,24,2011-12-30
92,49175.65,False,24,2011-12-16
90,1707.33,True,24,2011-12-30
91,732.13,False,24,2011-12-16
3,17204.29,False,24,2011-12-16
2,1862.97,False,24,2011-12-30
28,12187.05,False,24,2011-12-16
4,28464.87,True,24,2011-12-30
28,8683.48,False,24,2011-12-09
91,148.27,True,24,2011-12-30
4,1256.93,False,24,2011-12-02
55,7090.44,True,24,2011-12-30
14,-9.23,True,24,2011-12-30
90,2262.45,False,24,2011-12-02
38,7517.41,True,24,2011-12-30
82,507.5,True,24,2011-12-30
23,21755.32,False,24,2011-12-16
16,13573.81,True,24,2011-12-30
96,11240.12,False,24,2011-12-23
1,37925.96,True,24,2011-12-30
24,6247.95,True,24,2011-12-30
26,21210.91,True,24,2011-12-30
10,7647.22,False,24,2011-12-15
18,7866.17,False,24,2011-12-02
49,2170.8,False,24,2011-12-02
58,9349.43,False,24,2011-12-23
10,34191.35,True,24,2011-12-30
79,45633.1,False,24,2011-12-23
54,13562.19,True,24,2011-12-30
28,102605.77,False,24,2011-12-30
87,200.75,True,24,2011-12-30
16,39126.66,False,24,2011-12-30
99,84804.8,False,24,2011-12-02
40,4549.33,False,24,2011-12-23
11,19257.04,False,24,2011-12-09
2,20669.25,False,24,2011-12-09
34,63837.06,False,24,2011-12-02
81,23727.06,False,24,2011-12-09
24,6625.78,False,24,2011-12-02
71,16669.35,False,24,2011-12-02
16,5357.94,False,24,2011-12-02
85,525.76,True,24,2011-12-30
17,20983.76,False,24,2011-12-02
28,9788.85,True,24,2011-12-30
72,38012.98,False,24,2011-12-02
49,4547.76,False,24,2011-12-02
97,5099.44,True,24,2011-12-30
41,567.41,False,24,2011-12-02
36,6582.09,False,24,2011-12-09
87,17112.9,True,24,2011-12-30
95,2588.77,False,24,2011-12-23
27,14890.52,True,24,2011-12-30
32,17112.28,False,24,2011-12-16
20,23465.7,True,24,2011-12-30
19,24580.92,True,24,2011-12-30
60,11744.92,False,24,2011-12-23
34,11302.62,True,24,2011-12-30
35,35933.66,True,24,2011-12-30
1,18818.44,False,24,2011-12-09
8,49019.38,False,24,2011-12-16
13,15670.82,False,24,2011-12-02
12,85031.83,False,24,2011-12-16
3,39981.64,True,24,2011-12-30
91,4746.9,True,24,2011-12-30
5,20342.72,False,24,2011-12-16
32,100694.91,True,24,2011-12-30
7,3006.3,False,24,2011-12-23
18,10637.04,False,25,2011-12-23
10,842.2,False,25,2011-12-23
38,58.9,True,25,2011-12-30
81,1706.84,False,25,2011-12-16
20,123326.27,True,25,2011-12-30
16,60.59,False,25,2011-12-16
55,54291.34,False,25,2011-12-16
6,30003.23,False,25,2011-12-09
4,26690.01,False,25,2011-12-16
93,85308.38,False,25,2011-12-23
25,3932.44,True,25,2011-12-30
31,48014.89,False,25,2011-12-16
25,37698.6,False,25,2011-12-09
91,22586.68,False,25,2011-12-16
8,124.45,False,25,2011-12-16
3,3740.8,False,25,2011-12-02
60,46195.06,False,25,2011-12-16
32,2319.89,False,25,2011-12-09
55,123610.73,False,25,2011-12-09
87,1368.89,True,25,2011-12-30
4,17674.17,False,25,2011-12-09
23,21503.34,False,25,2011-12-16
18,11114.32,False,25,2011-12-30
42,1612.69,False,25,2011-12-02
74,5230.89,False,25,2011-12-02
4,7832.27,False,25,2011-12-23
30,4535.89,False,25,2011-12-09
17,50178.01,False,25,2011-12-16
77,23687.97,True,25,2011-12-30
98,2653.43,False,25,2011-12-16
94,4908.22,False,25,2011-12-23
55,70132.04,False,25,2011-12-02
2,4074.02,False,25,2011-12-30
42,874.01,False,25,2011-12-16
27,3869.2,False,25,2011-12-02
6,1694.52,False,25,2011-12-16
44,505.22,False,25,2011-12-16
27,13893.18,False,25,2011-12-16
9,27516.23,False,25,2011-12-16
23,19369.27,False,25,2011-12-09
40,2524.68,False,25,2011-12-02
80,6665.34,False,25,2011-12-22
50,5253.21,True,25,2011-12-30
87,2759.36,False,25,2011-12-09
81,38225.84,False,25,2011-12-02
26,23800.44,False,25,2011-12-09
29,417.71,False,25,2011-12-16
10,2872.78,False,25,2011-12-23
52,17837.61,False,25,2011-12-09
82,24862.42,False,25,2011-12-30
22,11451.68,False,25,2011-12-16
58,4920.5,False,25,2011-12-02
21,14038.97,False,25,2011-12-16
7,3540.64,False,25,2011-12-16
29,75114.19,False,25,2011-12-30
6,45773.76,False,25,2011-12-16
94,1208.31,False,25,2011-12-09
95,8.98,False,25,2011-12-02
98,249.47,True,25,2011-12-30
48,39573.17,False,25,2011-12-16
21,3631.41,False,25,2011-12-02
16,26811.07,False,25,2011-12-02
79,2197.63,False,25,2011-12-16
91,49647.83,False,25,2011-12-02
60,2452.0,False,25,2011-12-02
33,31085.82,False,25,2011-12-16
27,46491.2,False,25,2011-12-16
3,1949.58,True,25,2011-12-30
30,14169.06,False,25,2011-12-16
38,41.63,False,25,2011-12-16
82,1279.28,False,25,2011-12-02
5,10781.06,False,25,2011-12-23
11,27619.32,True,25,2011-12-30
49,4812.93,False,25,2011-12-02
45,52242.68,False,25,2011-12-23
55,35931.04,False,25,2011-12-16
83,12478.73,False,25,2011-12-16
55,24.96,False,25,2011-12-23
1,3998.23,False,25,2011-12-09
95,3813.99,False,25,2011-12-16
90,6266.72,False,25,2011-12-09
12,18505.11,False,25,2011-12-30
16,52266.77,False,25,2011-12-09
96,262.14,False,25,2011-12-16
90,183.56,False,25,2011-12-02
5,6140.54,False,25,2011-12-16
11,9411.02,True,25,2011-12-30
49,31117.82,False,25,2011-12-09
80,23963.5,True,25,2011-12-30
67,2201.51,False,25,2011-12-02
17,19528.88,False,25,2011-12-09
92,46749.48,False,25,2011-12-16
90,13269.49,False,25,2011-12-09
72,16916.39,False,25,2011-12-23
98,29777.58,False,25,2011-12-23
44,1619.81,False,25,2011-12-09
71,31306.04,False,25,2011-12-30
94,8096.45,False,25,2011-12-02
59,1668.57,True,25,2011-12-30
1,825.41,False,25,2011-12-09
71,1044.71,False,25,2011-12-16
90,4323.65,True,25,2011-12-30
80,32161.86,False,25,2011-12-23
60,1108.8,False,25,2011-12-02
25,17.19,False,25,2011-12-02
80,4983.44,True,25,2011-12-30
32,2375.77,False,25,2011-12-02
2,48067.87,False,25,2011-12-02
21,2926.73,False,25,2011-12-30
81,8508.84,True,25,2011-12-30
56,6906.45,False,25,2011-12-09
95,3623.28,True,25,2011-12-30
36,22405.12,False,25,2011-12-02
80,4823.62,True,25,2011-12-30
92,2039.37,True,25,2011-12-30
6,4920.48,False,25,2011-12-09
95,7816.57,False,25,2011-12-16
85,17394.6,False,25,2011-12-02
13,67508.62,False,25,2011-12-02
6,3204.19,True,25,2011-12-30
2,1781.68,False,25,2011-12-16
31,300.56,True,25,2011-12-30
93,3.06,True,25,2011-12-30
8,6731.64,False,25,2011-12-23
14,18145.99,False,25,2011-12-02
87,9390.19,False,25,2011-12-02
38,754.91,False,25,2011-12-16
7,806.72,False,25,2011-12-09
4,14187.47,False,25,2011-12-02
56,106593.17,True,25,2011-12-30
74,3013.79,False,25,2011-12-23
21,10134.44,False,25,2011-12-23
21,19827.35,False,25,2011-12-23
42,2128.29,False,25,2011-12-23
74,1750.11,True,25,2011-12-30
8,28231.56,False,25,2011-12-02
12,32777.73,True,25,2011-12-30
43,3885.92,False,25,2011-12-23
28,3553.5,False,25,2011-12-23
81,5177.31,False,25,2011-12-02
24,53962.68,False,25,2011-12-16
17,503.79,False,25,2011-12-30
55,2530.44,False,25,2011-12-09
6,489.78,False,25,2011-12-09
81,4854.61,False,25,2011-12-23
25,120977.76,False,25,2011-12-23
41,36193.56,False,25,2011-12-23
58,8512.27,False,25,2011-12-23
13,9504.79,False,25,2011-12-16
12,3109.43,True,25,2011-12-30
32,78293.31,True,25,2011-12-30
85,85464.74,False,25,2011-12-30
2,3301.8,False,25,2011-12-02
29,665.79,False,25,2011-12-16
23,114689.33,True,25,2011-12-30
74,7741.82,False,25,2011-12-16
92,9.63,True,25,2011-12-30
41,933.59,False,25,2011-12-09
21,401.56,False,25,2011-12-23
92,91497.15,False,25,2011-12-16
74,617.78,True,25,2011-12-30
71,9514.64,False,25,2011-12-02
17,3995.59,False,25,2011-12-16
67,43616.82,False,25,2011-12-23
94,25.38,True,25,2011-12-30
